date;text
2020-11-22 19:42:07;"""wenn ihr damit fertig seid, euch dünn zu träumen.""
kunstvolle beleidigung von männern am grill. #tatort"
2020-11-22 19:42:05;#tatort das  doppelte murochen
2020-11-22 19:42:05;"""naja, ich kläre morde auf?!""

jeder tatort-kommissar auf die frage was er im urlaub macht
 
 #tatort"
2020-11-22 19:42:00;"geil, dresden sagt hallo in hessen.
#tatort"
2020-11-22 19:41:57;igitt, altmännertitten! jetzt doch - abgesehen von letzter woche - der ca 10. #tatort zum wegzappen ? hmmm
2020-11-22 19:41:56;das die frau beim klimpern so erschrocken ist, als sie den vermeintlichen ehemann sieht.... muss doch ne finte sein, oder? 😉 #tatort
2020-11-22 19:41:55;super: weimar in murot! #tatort
2020-11-22 19:41:55;so mal in das leben meines doppelgängers rein sneaken. ich fänds nice, natürlich nur unteren anderen umständen. ihr? #tatort
2020-11-22 19:41:54;walter hat bestimmt seine frau betrogen, wo es nur ging. #tatort
2020-11-22 19:41:53;hä der grill läuft doch schon?#tatort
2020-11-22 19:41:52;jetzt ist der hund doch nicht mehr so toll, was? total bestechlich! 😆 #tatort
2020-11-22 19:41:50;das mal ein doppelleben #tatort
2020-11-22 19:41:50;peter war es, egal, was #tatort
2020-11-22 19:41:50;"""dünn-träumen"" werde ich mir merken. #tatort"
2020-11-22 19:41:50;hä? die stehen doch neben dem qualmenden grill?!  #tatort
2020-11-22 19:41:47;der tatort kann weg, finde ich. #tatort
2020-11-22 19:41:45;die frau war‘s. drum hat sie auch so geschrien, als murot morgens auftauchte. und drum ist auch das auto weg. #tatort
2020-11-22 19:41:45;#tatort wenn ihr damit fertig seid, euch dünn zu träumen ...
2020-11-22 19:41:45;"edel tukur mit hawaiihemd &amp; goldkettchen. schocking. #tatort"
2020-11-22 19:41:44;seinen eigenen mörder überführen. perfekt für murot. #tatort
2020-11-22 19:41:42;rt @drhuch: wenn murot mal auf borowski trifft wird das raumzeitkontinuum unter zurücklassung einer großen wolke bräsigkeit implodieren.
2020-11-22 19:41:40;ich sag mal so: 3. platz im jürgen von der lippe-immitationswettbewerb. #hawaihemd #tatort
2020-11-22 19:41:39;"""er war sofort tot"" - dass er zweimal überfahren wurde, verschweigt der empathologe rücksichtsvoll #tatort"
2020-11-22 19:41:39;"vielleicht ist er gar nicht #murot sondern tony montana.

#tatort"
2020-11-22 19:41:38;muss ich jetzt annehmen, dass der rechtsmediziner die verletzungen beim aufprall auf die windschutzscheibe nicht von denen von der stoßstange unterscheiden kann? #tatort
2020-11-22 19:41:38;mit 2.3 promille binde ich keine schuhbänder mehr. #tatort
2020-11-22 19:41:36;"#tatort
tukur mal ganz anders „designed“"
2020-11-22 19:41:35;mh, ich finde den #tatort langweilig🙄
2020-11-22 19:41:31;aus hulot wir murot, und bisher ganz gelungen. #tatort
2020-11-22 19:41:30;ach er, der spielt doch auch in weimar. #tatort
2020-11-22 19:41:27;bleibt einfach dran, dann erfahren wir gemeinsam, ob inspectre murot den fall lösen kann. schaut mit euren goldeneyes weiter gebannt auf die bildschirme. wir versprechen: tatortfieber galore.
2020-11-22 19:41:27;"he: murot?! ganz neuer stil! 🙌
#tatort #wiesbaden #taunus"
2020-11-22 19:41:26;vieles ist noch unklar: ist klaviertussi wirklich die mörderin? ist sie diejenige, die entscheidet, wen sie leben und sterben lassen will?  und entwickelt murot gefühle für „seine“ ehefrau, wird er am ende gar zum spion, der sie liebte?
2020-11-22 19:41:26;wächter dagegen glaubt, murot sei bei einem unfall zufällig überfahren worden, weil der dr. in der gerichtsmedizin nicht no gesagt hat. sie ist tieftraurig. schließlich hatte ihr murot extra noch „liebe grüße aus dem urlaub“ auf eine karte geschrieben.
2020-11-22 19:41:26;was die ehefrau nicht weiß: murot hat jetzt keine zeit zu sterben, er muss im angesicht des todes ermitteln, auch wenn er im urlaub seinen goldenen dienstcolt nicht dabei. murot ist klar: die klärung des verbrechens wird nicht einfach vom sky fallen.
2020-11-22 19:41:26;ulrich tukur hat es bis ganz nach oben geschafft. kommissar und leiche im #tatort, davon träumst du doch.
2020-11-22 19:41:25;dabei muss murot eine rolle spielen, die ihm nicht liegt: als grillfinger. er fragt sich: hatte die frau seines jetzt toten doppelgängers überhaupt die lizenz zum töten? die wiederum ist erkennbar verwirrt, sie denkt: tote leben zweimal.
2020-11-22 19:41:25;er hat gerade etwas von #biden der #murot. fehlt nur die sonnenbrille. #tatort https://t.co/zdw791ubac
2020-11-22 19:41:24;murot ermittelt jetzt undercover, im geheimdienst seines ministerpräsidenten. wächter denkt, er sei tot. doch für ihn, der lebt, heißt es: stirb an einem anderen tag. das gibt ihm ein quantum trost - obwohl er den hauch des todes im nacken spürt.
2020-11-22 19:41:24;"wir fassen zusammen, was bisher geschah – thread!

#tatort"
2020-11-22 19:41:23;"blöd, wenn dein doppelgänger nur echt fiese hemden im schrank hat.
#tatort"
2020-11-22 19:41:20;"""der tod macht uns alle wieder zu kindern"" das ist mir zu tiefsinnig am sonntagabend #tatort"
2020-11-22 19:41:20;"jetzt erinnert murot leicht an hannibal lecter 🤔

#tatort"
2020-11-22 19:41:19;murot hat die ruhe weg...erst mal duschen und hawai-hemd anziehen...den hund hat er schon mal auf seiner seite. #tatort
2020-11-22 19:41:17;der hund riecht die falsche wurst am grill... #tatort
2020-11-22 19:41:17;"#tatort 
ein 1. kriminalhauptkommissar kann auch ein autohaus leiten ... die beamtenlaufbahn beinhaltet ja auch alle anderen ausbildungen"
2020-11-22 19:41:16;der hund hätte es merken können. eigentlich müssen. #tatort
2020-11-22 19:41:16;sparmaßnahmen im #tatort: murot muss die alten magnum-hemden auftragen.
2020-11-22 19:41:15;wenn murot mal auf borowski trifft wird das raumzeitkontinuum unter zurücklassung einer großen wolke bräsigkeit implodieren.
2020-11-22 19:41:15;"beim blick in den kleiderschrank ""oh je"" rufen. sie kennen das. vom letzten ons. #tatort"
2020-11-22 19:41:14;jetzt sieht murot wie eine mischung aus gebrauchtwagenverkäufer und zuhälter aus. #tatort
2020-11-22 19:41:13;@tatort vielleicht hätte er‘s mal mit #tatort probieren sollen. :-)
2020-11-22 19:41:11;unser fernseher hat ne farbstörung... #hawaiihemd #tatort
2020-11-22 19:41:09;„mir kommt er so fremd vor.“ die trifft doch der schlag, wenn sie seinem anruf sieht.. #tatort
2020-11-22 19:41:07;klassische autohändler-garderobe #tatort
2020-11-22 19:41:06;"2,3 promille? mein alter religionslehrer hätte dazu ""frühstück"" gesagt #tatort @ardtext777"
2020-11-22 19:41:06;ob jemand dem pathologen mal sagt, dass er nicht sofort tot war? wir alle sind zeugen. #tatort
2020-11-22 19:41:04;2,3 promille. vernünftiges frühstück. #tatort
2020-11-22 19:41:04;@ardtext777 #tatort #tatort was für eine eitle doppelte selbstinszenierung von tukur. habe noch nie verstanden, dass dieser eilte pfau ständig so gefeatured wird. ich glaube ihm keinen moment. alles nur eitle selbstdarstellung.
2020-11-22 19:41:02;ich mag murot durchaus, aber der #tatort dümpelt schon wieder ganz schön vor sich hin.
2020-11-22 19:41:01;#tatort der hund löst den fall!
2020-11-22 19:41:00;das outfit hat etwas von biff tanner. #tatort
2020-11-22 19:41:00;das hemd ist aus magnum p.i.  #tatort
2020-11-22 19:40:58;alter wie krass ist das hemd #tatort
2020-11-22 19:40:58;murot trifft magnum pi  #tatort @ardtext777 #hawaiianshirts
2020-11-22 19:40:57;"alles hat ein ende, nur der murot hat zwei.
#tatort"
2020-11-22 19:40:57;heute: antony hopkins für ulrich tukur. #tatort
2020-11-22 19:40:56;man kann doch bestimmt erkennen,ob man mehr als einmal überfahren wird?. #tatort
2020-11-22 19:40:55;#tatort für das passwort muß er nur noch heraus finden wie der köter heißt!
2020-11-22 19:40:55;"mich irritiert, dass tukur in dem roten jackett aussieht wie uli hoeneß 🙈

#tatort"
2020-11-22 19:40:53;der tote weiss noch nicht, dass er tot ist. auch das ein klassiker #tatort
2020-11-22 19:40:48;ulrich tukur kann selbst ein goldketterl mit grandezza tragen. #tatort
2020-11-22 19:40:40;wenn die frau nicht weiß, dass ihr mordopfer einen doppelgänger hat, dann ist murot doch jetzt in höchster gefahr. #tatort
2020-11-22 19:40:39;@bernitravel leiche ist schon mal da. und murot ermittelt
2020-11-22 19:40:39;"rt @ulfschmid: # tatort

murot‘s zwilling war so herrlich menschlich. 😥"
2020-11-22 19:40:37;#tatort einen oscar für einen guten tatort am sonntag abend.....
2020-11-22 19:40:30;"der gerichtsmediziner erkennt nicht, dass das opfer 2x überfahren wurde?
#tatort #wiesbaden #taunus"
2020-11-22 19:40:24;schon wieder geduscht? #tatort
2020-11-22 19:40:21;seinen personalausweis und sein handy dürfte murot doch noch haben, oder? #tatort
2020-11-22 19:40:19;2,3 promille sind nicht nur „einer im tee“. das sind 2,3 im tee. #tatort
2020-11-22 19:40:19;postmortales erschlaffen ... gibt es dafür keine creme? #tatort
2020-11-22 19:40:18;"würde gerne irgendwas twittern, aber ich kann mich nicht lang genug darauf konzentrieren, um mir was auszudenken.
#tatort https://t.co/3ujfnay8uy"
2020-11-22 19:40:17;passwort: alterverwalter #tatort
2020-11-22 19:40:17;die bücher nach farbe sortiert. war da @hazelbrugger  am werk? #tatort
2020-11-22 19:40:13;"rt @tatort: murot-time (zum insgesamt neunten mal). immer ein bisschen anders. 

der tatort heute kann anspielungen an den französischen fi…"
2020-11-22 19:40:13;@xox07572493 benzinrasenmäher...geht gar nicht #tatort
2020-11-22 19:40:13;wieso informiert er niemanden? er weiß doch, dass er verwechselt wird und man wahrscheinlich seinen ausweis findet. arme wächter ... #tatort
2020-11-22 19:40:11;ard-aufguss von ich heirate eine familie #tatort #ard777
2020-11-22 19:40:10;"pathologe:

""der tod macht uns alle wieder zu kindern.....""

#tatort #ard"
2020-11-22 19:40:09;er war sofort tot - stimmt haben wir gesehen...!  #tatort
2020-11-22 19:40:09;rt @christophwind: jemand fremdes wird fälschlicherweise für murot gehalten. so muss es sophie scholl gerade jeden tag gehen. #tatort
2020-11-22 19:40:06;nick tschiller hätte den rasen weggeflammt. #tatort
2020-11-22 19:40:05;ich will das ende gar nicht sehen #tatort
2020-11-22 19:40:05;"""er hatte gut einen im tee"", ich bitte euch inständig, drehbuchschreiber*innen #tatort"
2020-11-22 19:40:03;wie ich zuhause den #tatort verfolge. (rechts) https://t.co/eooal4wqua
2020-11-22 19:40:02;2,3 promille ist mal ne hausnummer! #tatort
2020-11-22 19:39:59;"die mutter weiß warscheinlich mehr! 
#tatort"
2020-11-22 19:39:58;verspätet eingestreamt zum #tatort. eine haxe, ein doppelgänger und einmal jemand anderes sein - das klingt ganz nach entspannten ferien für herrn murot.
2020-11-22 19:39:57;der tod macht uns alle zu kindern. #tatort
2020-11-22 19:39:53;"so geschminkt, auch nicht schlecht.
#tatort"
2020-11-22 19:39:53;#tatort aha der tot hilft gegen falten
2020-11-22 19:39:50;wegen doppel tukur gebe ich dem #tatort eine chance
2020-11-22 19:39:49;"so war das nicht!! glaub ihm nicht!!

#tatort"
2020-11-22 19:39:48;ein toter ruft an #tatort
2020-11-22 19:39:46;#tatort ach nee, sorry, der kommissar ist ja selber auch noch die leiche. und was noch? spielt der auch den hund? das fahrrad und das klavier?
2020-11-22 19:39:46;"die arme ehefrau.
jetzt muss sie tatsächlich ihren mann zweimal töten lassen.
#tatort"
2020-11-22 19:39:40;„mir kommt er so fremd vor.“ „die sind immer so postmortal. die muskulatur schlafft ab und entspannt sich, sogar die falten. der tod macht uns alle wieder zu kindern.“ zeitlos schöner dialog in der pathologie. #tatort
2020-11-22 19:39:39;jemand fremdes wird fälschlicherweise für murot gehalten. so muss es sophie scholl gerade jeden tag gehen. #tatort
2020-11-22 19:39:39;#tatort der tod macht uns alle wieder zu kindern.
2020-11-22 19:39:39;"wenn das passwort nicht ""walter"" ist, dann muss es ""robert"" sein. #tatort"
2020-11-22 19:39:37;mein gott, walter. #tatort
2020-11-22 19:39:37;"#tatort
wie heißt der hund? könnte das passwort sein."
2020-11-22 19:39:36;und wie du wieder aussiehst... #tatort
2020-11-22 19:39:36;"das alles passiert nur in seinem kopf und murot ist selbst der täter, der autoverkäufer ist nur eine personifikation seines inneren wunsches nach einem normalen leben fernab von mord und totschlag

deutsch-abi 15 punkte

 #tatort"
2020-11-22 19:39:34;hat die maske gut hingekriegt. #tatort
2020-11-22 19:39:28;ist das schon macos 12 „wiesbaden“ ? #tatort
2020-11-22 19:39:26;ich denke, wir können schon mal festhalten, das die frau was mit robert hat... #tatort
2020-11-22 19:39:24;poetischer #tatort. herrlich 👍👍👍 https://t.co/6art46waw5
2020-11-22 19:39:22;und dieses unverständnis hat nichts mit der doppelgängeridee zu tun. #tatort
2020-11-22 19:39:22;vielleicht hätte er 123456 oder passwort1 versuchen sollen #tatort
2020-11-22 19:39:16;"rt @tatort: ein service für unsere englischsprachigen zuseher*innen:

in german, „liebe wächter“ can mean:

a) dear guards
b) dear wächter…"
2020-11-22 19:39:13;sie holt das fleisch beim metzger statt bei aldi. sehr verdächtig. #tatort
2020-11-22 19:39:13;was murot so alles auf ‘ne postkarte kriegt #tatort
2020-11-22 19:39:09;das passwort zum laptop ist der hochzeitstag. hat walter auch nicht gewußt. #tatort
2020-11-22 19:39:08;welche frau nutzt den namen ihres mannes als paßwort? #tatort
2020-11-22 19:39:06;andere gehen in terrororganisationen undercover, murot wird zu einem autohändler. #tatort
2020-11-22 19:39:04;der absolute clou wäre natürlich gewesen, wenn frau boenfeld von der schauspielerin frau wächters verkörpert worden wäre. #tatort
2020-11-22 19:39:04;@rudiger080472 naja, sie darf sich nicht verraten jetzt, aber dass murot nicht bereits fall gelöst jodelt und sich dann ne aspirin für seinen schädel besorgt, irritiert mich. geht es nun die restlichen 60 minuten nur um den nachweis der tat? #tatort
2020-11-22 19:39:02;habt ihr auch in der garage diese toppits-beutel ???? #tatort
2020-11-22 19:38:58;#tatort ... murot ist tot und ermittelt trotzdem ... das kann es auch nur in hessen geben ...
2020-11-22 19:38:57;mit grüßen an @gregorkeuschnig: mal wieder total unglaubwürdig, der #tatort
2020-11-22 19:38:55;habe noch nie einen #tatort gesehen.
2020-11-22 19:38:53;"der hund erkennt den fake ehemann mehr als die eigene frau. gibt einem zu denken in der heutigen zeit ...

#tatort"
2020-11-22 19:38:53;"zweimal stimmmöglichkeit weil die hat vielleicht doppelgängerin 

#tatort"
2020-11-22 19:38:53;robert ist im auftrag der frau den wagen gefahren... und ist dann entsetzt das der totgeglaubte doch noch lebt... #tatort
2020-11-22 19:38:50;muss  murot nicht nach hause oder sonst irgendwohin? #tatort
2020-11-22 19:38:47;wäre jetzt echt enttäuscht, wenn der täter nicht auch murot ist. #tatort
2020-11-22 19:38:46;#tatort der klavierschüler tötet mit seinem spiel
2020-11-22 19:38:43;der klavierschüler ist völlig untalentiert. #tatort @ardtext777
2020-11-22 19:38:43;#tatort die beiden waren wie feuer und wasser
2020-11-22 19:38:43;wenn die frau den mord tatsächlich verübt hat, dann wird es ja noch ziemlich katz und maus spiel. aber vielleicht war es ja ein geprellter kunde.  #tatort
2020-11-22 19:38:40;das leiden hat ein ende. @netflixde statt #tatort.
2020-11-22 19:38:39;"der benutzer heißt ""monikas laptop""?

#tatort"
2020-11-22 19:38:38;bisher ist für mich fast nichts, was im #tatort so an sozialen interaktionen stattfindet, irgendwie plausibel
2020-11-22 19:38:37;"#tatort
warum hat denn die ehefrau so geschrien, als sie den vermeintlichen gatten sah?"
2020-11-22 19:38:35;ich muss noch fleisch vom metzger holen. - den muss ich mir merken. #tatort
2020-11-22 19:38:35;"passwort ist ""ichbringihnum"". #tatort"
2020-11-22 19:38:34;und der 🐶🐕 weiß natürlich wieder alles. aber den fragt ja keiner! #tatort
2020-11-22 19:38:31;@castrofidel_1 @ardtext777 ist vielleicht eines dieser neuen 2in1 geräte? #tatort
2020-11-22 19:38:30;"frau so ""wie, der macht was ich ihm sage? das ist nicht mein mann!"" #tatort"
2020-11-22 19:38:29;#tatort so nen quatsch die familie wird die beiden doch auseinander halten können...
2020-11-22 19:38:27;rt @peach_ferstl: mein kindheitstrauma: klavierunterricht! #tatort
2020-11-22 19:38:21;kann mir mal bitte jemand erklären, warum die frau autohändlergattin so geschrieen hat, als sie ihren mann gesehen hat???#tatort
2020-11-22 19:38:18;"das passwort kann natürlich nicht walter sein, das ist unwahrscheinlich. wir helfen mal.

die top 5 der meistgenutzten passwörter 2020 in d: 

1. 12345 
2. 123456 
3. 123456789 
4. test1 
5. password

#tatort"
2020-11-22 19:38:18;ob #murot auch noch mit der frau seines doppelgängers ins bett geht? mitnehmen was geht und es ermittlungstaktik nennen. #tatort
2020-11-22 19:38:17;walters frau macht mir angst. #tatort
2020-11-22 19:38:14;#tatort das die das nicht merkt
2020-11-22 19:38:13;monika hat ihren mann überfahren und der hund klärt‘s auf. aber so einfach wird’s nicht sein. #tatort
2020-11-22 19:38:12;"ich bin raus............murot tatorte sind immer sehr speziell. da schau ich mir lieber ""die ferien des monsieur hulot"" mit dem unvergleichlichen jaques tati an    #tatort"
2020-11-22 19:38:10;erst bringt sie ihn (vermeintlich) um, dann kommt er zurück und sie überlegt es sich doch nochmal anders. zum rasenmähen ist er ja noch gut. #tatort
2020-11-22 19:38:10;...und murot geht ihr genauso auf die nerven wie walter. #tatort
2020-11-22 19:38:06;#tatort. wer murot will, kriegt murot, und keinen normalrn tatort...
2020-11-22 19:38:02;die frisur ist übrigens ausschließlich klavierlehrerinnen vorbehalten. #tatort
2020-11-22 19:38:02;"schon wieder so ein weirder #tatort.
können wir mal wieder was mit ""mord, kommissar ermittelt, mörder wird gefasst, ende"" machen? 🚮"
2020-11-22 19:38:02;und wieso mussten wir dann so lange darauf warten?!? ich kreide das an :p #tatort https://t.co/jh0zzpplcn
2020-11-22 19:38:01;wenn dieses glockenspiel ertönt, höre ich im kopf eine stimme, die sagt: „nächste station ...“. #tatort
2020-11-22 19:38:00;der hund war es #tatort
2020-11-22 19:37:57;"rt @millime09183073: das 2. stück erkenne ich immerhin. chopin, prelude (des-dur?)
#tatort"
2020-11-22 19:37:57;wenn er den birgitt-und-peter-test auch besteht, ist er 100% der andere #tatort
2020-11-22 19:37:56;#tatort der hat noch nie nen rasenmäher angemacht übrigens ich auch nicht
2020-11-22 19:37:54;@ardtext777 #tatort was für eine eitle doppelte selbstinszenierung von tukur. habe noch nie verstanden, dass dieser eilte pfau ständig so gefeatured wird. ich glaube in keinen moment.
2020-11-22 19:37:53;wer kennt es nicht. du wirst verwechselt. und gerade überfahren. und das erste was man macht: man mäht den rasen. #tatort
2020-11-22 19:37:53;also wenn das jetzt über ne stunde um wer ist wer geht,  bevor der gentest gemacht wird, bin ich raus! #tatort
2020-11-22 19:37:52;"by-the-way: wäre es jetzt nicht an der zeit, das ganze aufzuklären, herr murot? 🤔
#tatort #wiesbaden #taunus"
2020-11-22 19:37:52;"rt @liest_mit: na na na 😬

die sonntägliche frage, wann darf ich endlich im #tatort den bösewicht geben 😜

#tatort #ard https://t.co/w89c7r…"
2020-11-22 19:37:50;rt @fwwinterberg: das scheint ja tatsächlich ein lustiger #tatort zu sein
2020-11-22 19:37:50;"das 2. stück erkenne ich immerhin. chopin, prelude (des-dur?)
#tatort"
2020-11-22 19:37:48;"#tatort
solche messer nicht mit spülmittel säubern, sondern nur mit warmen wasser. 👆🏼"
2020-11-22 19:37:48;warum hat sie denn vorhin geschrien? #tatort
2020-11-22 19:37:46;mein kindheitstrauma: klavierunterricht! #tatort
2020-11-22 19:37:46;"rt @weeschnittchen: für wie doof halten die einen eigentlich? 
ein normaler mensch merkt doch sofort, dass es sich um einen doppelgänger ha…"
2020-11-22 19:37:43;der 3. komische #tatort in folge, schade
2020-11-22 19:37:42;"schade, wenn dich nur der hund (nicht) erkennt. 
#tatort"
2020-11-22 19:37:37;@011i das ergibt sinn, wer in der gegend kennt schon murot? #tatort
2020-11-22 19:37:37;der hund will nicht gerasenmäht werden. #tatort
2020-11-22 19:37:34;"nennt mich „altmodisch“, aber ich will beim #tatort: leiche -&gt; ermittlungen -&gt; plot twist -&gt; auflösung"
2020-11-22 19:37:34;zumindest der autohändler-hund erkennt den tukur in seinem herrl. #tatort
2020-11-22 19:37:33;also der hund ist mir am sympathischsten. #tatort
2020-11-22 19:37:30;rt @murschetg: hatten wir nicht bereits letzte woche einen paranormalen #tatort mit börne als von den toten zurückgekehrter?
2020-11-22 19:37:28;#tatort ...unter urlaub wird das nicht mehr fallen ... oder?
2020-11-22 19:37:27;warum zum geier bleibt er in der rolle? weil's ein film ist? #tatort
2020-11-22 19:37:27;jetzt immer schön konzentriert bleiben und nichts durcheinander bringen. #tatort
2020-11-22 19:37:27;"und am ende stellt sich heraus: er ist genausowenig tot wie boerne. ;-)
#tatort"
2020-11-22 19:37:24;oh no heute wiesbaden und ich hab die erste viertel stunde verpasst 😫 ich verstehe nichts #tatort
2020-11-22 19:37:21;so schnell kann man an eine familie kommen herr murot! #tatort
2020-11-22 19:37:19;sag ihr doch einfach.. es ist nicht so wie es aussieht..  #tatort
2020-11-22 19:37:18;#tatort sorry, bin jetzt schon raus. bei allem respekt vor dem schaupsieler u. tukur. i.m.a. ist er ein unerträglicher selbstdarsteller. und das mal wieder in doppelrolle. schau ich mir nicht an! viel spaß euch anderen!
2020-11-22 19:37:17;sehr bizarr alles. #tatort
2020-11-22 19:37:16;das neue leben fängt ja toll an! rasen mähen und grill sauber machen. #tatort
2020-11-22 19:37:07;der hund merkts! #tatort
2020-11-22 19:37:07;ich bin jetzt schon total begeistert, wie unterschiedlich ulrich tukur beide rollen spielen kann. #tatort
2020-11-22 19:37:06;ich hätte auch keinen bock auf birgit und peter. sind bestimmt anstrengend. #tatort
2020-11-22 19:37:05;"der hund hat den braten gerochen! 
#tatort"
2020-11-22 19:37:03;"ich sag es war robert
- zusammen mit walters frau.
#tatort"
2020-11-22 19:37:02;jetzt wieder um 100% gesunken! #tatort https://t.co/p9hq142xnj
2020-11-22 19:37:01;... und aus den ferien wird (wie so oft) gartenarbeit. #tatort
2020-11-22 19:37:00;"für wie doof halten die einen eigentlich? 
ein normaler mensch merkt doch sofort, dass es sich um einen doppelgänger handelt.
#tatort"
2020-11-22 19:36:58;"wer saugt sich so stories aus’n fingern? das 3. mal in folge sowas abstruses.
ausgerechnet ein lka-polizist trifft seinen doppelgänger, der justament das zeitliche segnet, natürlich nicht natürlich, sondern offenbar, weil er abgemurkst wurde. was wohl autoren so rauchen? #tatort"
2020-11-22 19:36:56;rt @cw1303: dass es die frau war ist eindeutig zu eindeutig. #tatort
2020-11-22 19:36:54;#tatort jetzt habe ich aber die goldene uhr verpasst und ihr?
2020-11-22 19:36:54;"ok, die frau war's. drum hat sie ja so geschrien.
kommt jetzt anne will?
oder dödeln wir noch ne stunde rum?

#tatort"
2020-11-22 19:36:52;"#tatort 

birgit und peter ... normalerweise aus dem musikantenstadl"
2020-11-22 19:36:51;wenn man so ne mordlüsternde ehefrau hat, ist das aber auch nicht so schön. #tatort
2020-11-22 19:36:51;murot ermittelt undercover seinen eigenen tod...ääähh... #tatort
2020-11-22 19:36:49;"im ""tatort: die ferien des monsieur murot"" spielt ulrich tukur eine doppelrolle, düst mit einem oldtimer umher und trifft auf charismatische frauen. was man dazu wissen sollte. https://t.co/jltcqdgufc"
2020-11-22 19:36:45;die bretagne kommt im heutigen #tatort übrigens auch vor. also ein hauch davon. in musikform. 🙈🥳
2020-11-22 19:36:43;rt @castrofidel_1: swimmingpool aber kein geschirrspüler. #isklar #tatort
2020-11-22 19:36:42;#tatort krasse story wieder mit murot.
2020-11-22 19:36:39;wenn das mal keine echte verdeckte ermittlung ist?! #tatort
2020-11-22 19:36:39;murot-folgen sind einfach immer stark. #tatort
2020-11-22 19:36:23;"@derexperte ja, aber murot ist auch immer etwas besonderes.
#tatort #wiesbaden #taunus"
2020-11-22 19:36:19;swimmingpool aber kein geschirrspüler. #isklar #tatort
2020-11-22 19:36:17;"okay, die haben wohl einfach nen schreifetisch.

#tatort 

^elch"
2020-11-22 19:36:17;dass es die frau war ist eindeutig zu eindeutig. #tatort
2020-11-22 19:36:15;"wie viel hast du gestern getrunken?
das doppelte!
#tatort"
2020-11-22 19:36:15;"perfekter ausstieg: murot nimmt einfach den bequemen platz von walter ein.

boris becker lässt bestimmt gerade nach seinem doppelgänger suchen. #tatort"
2020-11-22 19:36:14;im wagen hängt noch so ein halber mensch, aber sonst ist er ganz ok #tatort #ard777
2020-11-22 19:36:14;#tatort welche automarke walter wohl vertritt? was meint ihr?
2020-11-22 19:36:11;"#tatort 

getrennte schlafzimmer bei den beiden ... oder?"
2020-11-22 19:36:09;eigentlich passend, dass ich mir an dem abend mit hessischen #tatort meinen letzten äppler aufgemacht habe. nur wo bekomme ich jetzt mispelchen her?
2020-11-22 19:36:08;frau ziemlich verdächtig. #tatort
2020-11-22 19:36:07;"funktioniert ein wankelmotor überhaupt mit einspritzpumpe???

#tatort"
2020-11-22 19:36:07;#tatort #ardtext777 murot hat seinen nervtötenden zwilling selbst umme ecke gebracht. fall gelöst, gibt sicher auch mildernde umstände.
2020-11-22 19:36:05;@sidv69lpz im #tatort wüsste ich es nicht‚ aber vor zig jahren beim bullen von tölz 😂
2020-11-22 19:36:03;rt @wickensack: ein traum würde wahr: ich kläre den mord an mir selbst auf.  #tatort
2020-11-22 19:36:02;und wer ist robert? #tatort
2020-11-22 19:36:00;da gibt frau so viel geld aus um ihren mann umzubringen - und dann hat der einen doppelgänger, der gleich in dessen rolle schlüpft. frustrierend. #tatort
2020-11-22 19:36:00;"@drwetti @daserste @tatort natürlich kenne ich monsieur #hulot. war mein 1️⃣. gedanke beim vorspann des #tatort 🤓 dank der ""bildungspolitik"" meines  physiklehrers im leistungskurs vor ferienbeginn😎 #gymnasium #altsprachlich #niedersachsen"
2020-11-22 19:35:57;#tatort gibt es jetzt auch zwei leichen, die genauso aussehen?
2020-11-22 19:35:55;"#tatort 

habe einige kandidaten von euch beim twittern erwischt.
jeder von den betroffenen, bekommt in den nächsten tagen...post von der staatsanwaltschaft.
bei felix murot krimis - muss das mobile ruhen!

handbuch: lektion 33"
2020-11-22 19:35:51;wenn sie vorhin nicht erkannt hat, dass murot nicht ihr mann ist, warum hat sie dann geschrien und ist weggelaufen?! #tatort
2020-11-22 19:35:45;nee, moment - der autotyp war das echte ziel... haben wir noch weisswein? #tatort
2020-11-22 19:35:43;@weeschnittchen murot halt. wäre überraschend, wenn es heute anders wäre.
2020-11-22 19:35:41;vorsicht vor jungen frauen in gelben kleidern! #tatort
2020-11-22 19:35:40;und jetzt ermittelt er als der doppelgänger gegen den mörder des doppelgängers. #tatort
2020-11-22 19:35:38;rt @wickensack: ein traum würde wahr: ich kläre den mord an mir selbst auf.  #tatort
2020-11-22 19:35:37;"""robert hat den wagen abgeholt.""
1) warum?
2) wohin?
#tatort #wiesbaden #taunus"
2020-11-22 19:35:34;sie sagt „walter“ ich versteh „alter“ 🙈 #tatort
2020-11-22 19:35:34;zwei mal #tatort mit „tot ne ja doch nicht“ in folge ist ein bisschen viel...
2020-11-22 19:35:34;ich erkenne die idee dieses #tatort|s an, aber sie ist nicht meine
2020-11-22 19:35:32;wann kriege ich mal wieder einen normalen #tatort mit kommissaren, die bei sinnen sind und ihre arbeit machen, wie es sich gehört?
2020-11-22 19:35:31;langsam findet er sich in seine rolle hinein. murot. walter murot.#tatort
2020-11-22 19:35:28;"deutsche polizeiarbeit - einfach für jeden bundesbürger einen doppelgänger haben um dann den mord aufzuklären. das wird man doch wohl erwarten können!
 #tatort"
2020-11-22 19:35:28;mir ist der murot von heute ja schon fast zu standard und unexperimentell. richtig wohlfühl #tatort.
2020-11-22 19:35:26;was ist das eigentlich für ein komischer #tatort heute 🤨
2020-11-22 19:35:26;wieso hat sie denn vorhin geschrien? #ard #tatort
